Order ID,Product ID,Quantity Ordered,Order Date,Purchase Address
222962,10,1,07/20/19 09:20,"694 Cherry St, Seattle, WA 98101"
222963,2,1,07/29/19 09:11,"734 Elm St, Boston, MA 02215"
222964,22,1,07/24/19 20:18,"601 Lake St, Boston, MA 02215"
222965,6,2,07/07/19 12:06,"792 Cedar St, San Francisco, CA 94016"
222966,4,2,07/13/19 01:01,"718 7th St, Seattle, WA 98101"
222967,14,1,07/14/19 11:58,"161 13th St, San Francisco, CA 94016"
222968,4,1,07/24/19 15:32,"536 14th St, San Francisco, CA 94016"
222969,6,1,07/05/19 17:00,"248 Johnson St, San Francisco, CA 94016"
222970,6,1,07/09/19 11:08,"594 Church St, Atlanta, GA 30301"
222971,23,1,07/05/19 14:49,"444 Spruce St, Austin, TX 73301"
222972,10,1,07/09/19 09:17,"917 Madison St, Seattle, WA 98101"
222973,24,1,07/18/19 14:40,"509 Hickory St, Seattle, WA 98101"
222974,8,1,07/09/19 19:51,"112 Wilson St, Los Angeles, CA 90001"
222975,10,1,07/19/19 16:15,"541 Hickory St, Los Angeles, CA 90001"
222976,8,1,07/17/19 10:14,"390 1st St, Los Angeles, CA 90001"
222977,8,1,07/14/19 22:07,"660 Walnut St, Los Angeles, CA 90001"
222978,6,2,07/04/19 12:23,"941 Willow St, Seattle, WA 98101"
222979,5,1,07/11/19 23:59,"844 Center St, Seattle, WA 98101"
222980,5,1,07/13/19 11:16,"519 Park St, Atlanta, GA 30301"
222981,2,1,07/26/19 00:40,"791 9th St, Austin, TX 73301"
222982,24,1,07/28/19 12:40,"651 Ridge St, Portland, OR 97035"
222983,8,1,07/16/19 00:06,"639 Spruce St, Boston, MA 02215"
222984,2,1,07/29/19 21:50,"305 Johnson St, Austin, TX 73301"
222985,5,1,07/21/19 12:41,"846 Lake St, Dallas, TX 75001"
222986,8,1,07/05/19 11:13,"313 Forest St, San Francisco, CA 94016"
222987,6,1,07/31/19 16:56,"538 1st St, New York City, NY 10001"
222988,8,1,07/04/19 09:44,"647 Meadow St, Dallas, TX 75001"
222989,8,1,07/07/19 20:53,"48 Walnut St, Dallas, TX 75001"
222990,6,2,07/19/19 18:33,"419 Jackson St, New York City, NY 10001"
222991,3,1,07/05/19 10:06,"450 8th St, Los Angeles, CA 90001"
222992,4,1,07/05/19 18:49,"779 Washington St, San Francisco, CA 94016"
222993,6,1,07/25/19 21:40,"697 Adams St, Los Angeles, CA 90001"
222994,2,1,07/10/19 18:59,"251 Cedar St, New York City, NY 10001"
222995,15,1,07/27/19 16:15,"837 Park St, San Francisco, CA 94016"
222996,3,1,07/12/19 16:53,"885 Sunset St, Los Angeles, CA 90001"
222997,6,1,07/21/19 16:44,"619 Willow St, New York City, NY 10001"
222998,8,1,07/28/19 03:41,"38 Lakeview St, Boston, MA 02215"
222999,24,1,07/29/19 17:17,"615 Cherry St, Seattle, WA 98101"
223000,6,1,07/19/19 20:29,"670 10th St, Atlanta, GA 30301"
223001,23,1,07/29/19 11:56,"978 10th St, San Francisco, CA 94016"
223002,4,1,07/13/19 18:48,"603 12th St, Dallas, TX 75001"
223003,8,1,07/09/19 17:51,"18 Jefferson St, San Francisco, CA 94016"
223004,6,1,07/14/19 02:43,"911 Spruce St, San Francisco, CA 94016"
223005,3,1,07/26/19 21:39,"306 Lake St, Austin, TX 73301"
223006,8,1,07/22/19 16:50,"499 Park St, Los Angeles, CA 90001"
223007,5,1,07/06/19 11:07,"481 10th St, Portland, OR 97035"
223008,6,3,07/12/19 00:54,"289 13th St, Boston, MA 02215"
223009,23,1,07/28/19 07:59,"152 9th St, Boston, MA 02215"
223010,6,1,07/18/19 12:17,"518 Wilson St, Boston, MA 02215"
223011,23,1,07/09/19 17:19,"87 Sunset St, San Francisco, CA 94016"
223012,5,1,07/13/19 10:10,"233 12th St, Austin, TX 73301"
223013,6,2,07/27/19 14:11,"289 8th St, New York City, NY 10001"
223014,10,1,07/10/19 17:43,"421 Highland St, Atlanta, GA 30301"
223015,5,1,07/26/19 14:47,"605 Johnson St, San Francisco, CA 94016"
223016,2,1,07/20/19 08:42,"700 Church St, New York City, NY 10001"
223017,6,2,07/02/19 22:09,"773 Hickory St, San Francisco, CA 94016"
223018,7,1,07/04/19 08:39,"767 Adams St, Los Angeles, CA 90001"
223019,6,2,07/29/19 13:49,"788 Hill St, Dallas, TX 75001"
223020,3,1,07/08/19 10:08,"296 9th St, Boston, MA 02215"
223021,6,1,07/07/19 11:31,"657 10th St, Los Angeles, CA 90001"
223022,8,1,07/31/19 17:45,"93 Madison St, Atlanta, GA 30301"
223023,5,1,07/01/19 18:12,"268 Meadow St, San Francisco, CA 94016"
223024,6,2,07/23/19 14:04,"91 Jefferson St, Dallas, TX 75001"
223025,4,1,07/23/19 00:58,"142 Pine St, San Francisco, CA 94016"
223026,10,1,07/25/19 12:49,"47 Pine St, San Francisco, CA 94016"
223027,4,1,07/11/19 16:29,"876 Center St, Austin, TX 73301"
223028,26,1,07/07/19 10:21,"969 10th St, San Francisco, CA 94016"
223028,2,2,07/07/19 10:21,"969 10th St, San Francisco, CA 94016"
223028,10,1,07/07/19 10:21,"969 10th St, San Francisco, CA 94016"
223029,2,1,07/18/19 11:15,"144 Adams St, New York City, NY 10001"
223030,5,1,07/09/19 19:04,"704 13th St, Los Angeles, CA 90001"
223031,3,1,07/28/19 09:30,"445 Johnson St, Los Angeles, CA 90001"
223032,23,1,07/20/19 18:47,"8 Cherry St, Dallas, TX 75001"
223033,6,1,07/01/19 18:27,"972 Meadow St, Atlanta, GA 30301"
223034,10,1,07/06/19 09:22,"927 South St, Portland, OR 97035"
223035,24,1,07/27/19 12:04,"911 Sunset St, Portland, OR 97035"
223036,23,1,07/31/19 10:59,"828 Willow St, Boston, MA 02215"
223037,10,1,07/21/19 20:58,"24 Adams St, Los Angeles, CA 90001"
223038,8,1,07/03/19 14:19,"990 11th St, Los Angeles, CA 90001"
223039,24,1,07/27/19 11:44,"9 Center St, Dallas, TX 75001"
223040,23,1,07/19/19 20:05,"395 West St, Austin, TX 73301"
223041,17,1,07/11/19 08:16,"330 River St, New York City, NY 10001"
223042,8,1,07/10/19 08:42,"983 Jackson St, Dallas, TX 75001"
223043,8,1,07/01/19 10:20,"662 North St, Atlanta, GA 30301"
223044,23,1,07/05/19 11:15,"605 6th St, San Francisco, CA 94016"
223045,20,1,07/18/19 20:22,"457 2nd St, Boston, MA 02215"
223046,2,1,07/15/19 23:04,"335 Ridge St, Los Angeles, CA 90001"
223047,4,1,07/16/19 15:16,"541 Lakeview St, Los Angeles, CA 90001"
223048,26,1,07/21/19 17:19,"168 8th St, Portland, OR 97035"
223048,2,2,07/21/19 17:19,"168 8th St, Portland, OR 97035"
223049,24,1,07/24/19 23:24,"595 Jackson St, San Francisco, CA 94016"
223050,7,1,07/14/19 18:14,"842 Washington St, Los Angeles, CA 90001"
223051,5,1,07/27/19 16:35,"819 Cherry St, Los Angeles, CA 90001"
223052,2,1,07/09/19 20:05,"549 Lincoln St, San Francisco, CA 94016"
223053,20,1,07/06/19 08:37,"226 2nd St, Seattle, WA 98101"
223054,10,1,07/28/19 18:08,"905 Chestnut St, Boston, MA 02215"
223055,4,1,07/14/19 14:04,"181 Walnut St, Los Angeles, CA 90001"
223056,2,1,07/27/19 17:19,"907 Madison St, San Francisco, CA 94016"
223057,5,1,07/12/19 11:30,"195 Washington St, San Francisco, CA 94016"
223058,5,1,07/01/19 08:09,"993 Main St, Boston, MA 02215"
223059,2,1,07/23/19 02:09,"84 10th St, Boston, MA 02215"
223060,4,1,07/20/19 13:14,"613 Johnson St, San Francisco, CA 94016"
223061,8,2,07/14/19 22:02,"788 Center St, Dallas, TX 75001"
223062,7,1,07/12/19 19:58,"756 5th St, Atlanta, GA 30301"
223063,2,1,07/02/19 21:37,"535 Cedar St, Portland, OR 97035"
223064,6,1,07/13/19 19:23,"627 13th St, San Francisco, CA 94016"
223065,5,2,07/02/19 20:20,"180 Park St, San Francisco, CA 94016"
223066,22,1,07/16/19 08:31,"377 Madison St, San Francisco, CA 94016"
223067,6,1,07/11/19 13:46,"189 Johnson St, Los Angeles, CA 90001"
223068,4,1,07/29/19 18:11,"450 Church St, San Francisco, CA 94016"
223069,4,1,07/17/19 20:50,"486 4th St, San Francisco, CA 94016"
223070,6,1,07/19/19 08:29,"172 Adams St, Boston, MA 02215"
223071,8,1,07/17/19 12:01,"758 Madison St, New York City, NY 10001"
223072,8,1,07/18/19 02:39,"252 Madison St, Boston, MA 02215"
223073,10,1,07/02/19 15:41,"972 Dogwood St, San Francisco, CA 94016"
223074,2,1,07/15/19 10:07,"899 North St, Los Angeles, CA 90001"
223075,2,1,07/22/19 14:15,"752 Chestnut St, San Francisco, CA 94016"
223076,8,1,07/10/19 13:21,"692 Spruce St, Boston, MA 02215"
223077,7,1,07/06/19 13:01,"261 Sunset St, San Francisco, CA 94016"
223078,8,1,07/10/19 19:23,"865 Meadow St, Atlanta, GA 30301"
223079,17,1,07/18/19 10:22,"211 Ridge St, Austin, TX 73301"
223080,23,1,07/09/19 18:26,"275 Jackson St, Austin, TX 73301"
223081,2,1,07/05/19 15:55,"983 12th St, San Francisco, CA 94016"
223082,2,1,07/07/19 09:54,"158 7th St, Seattle, WA 98101"
223083,2,1,07/13/19 21:05,"277 Lakeview St, Portland, OR 97035"
223084,8,1,07/02/19 15:08,"555 Pine St, Los Angeles, CA 90001"
223085,21,1,07/22/19 11:56,"875 Madison St, Los Angeles, CA 90001"
223086,23,1,07/22/19 11:08,"938 Meadow St, Los Angeles, CA 90001"
223087,21,1,07/26/19 11:06,"864 10th St, Boston, MA 02215"
223088,4,1,07/05/19 22:58,"715 North St, Seattle, WA 98101"
223089,4,1,07/17/19 17:53,"650 Hickory St, New York City, NY 10001"
223090,2,1,07/12/19 16:18,"739 Adams St, New York City, NY 10001"
223091,5,1,07/20/19 11:02,"415 Cedar St, New York City, NY 10001"
223092,7,1,07/11/19 15:27,"634 Washington St, Boston, MA 02215"
223093,4,1,07/01/19 10:48,"899 1st St, San Francisco, CA 94016"
223094,10,1,07/18/19 11:15,"971 Chestnut St, Los Angeles, CA 90001"
223095,23,1,07/03/19 13:42,"876 Cedar St, Los Angeles, CA 90001"
223095,4,1,07/03/19 13:42,"876 Cedar St, Los Angeles, CA 90001"
223096,6,2,07/08/19 19:31,"846 Sunset St, Portland, OR 97035"
223097,8,1,07/11/19 12:29,"77 10th St, Los Angeles, CA 90001"
223098,23,1,07/23/19 18:23,"374 Cherry St, San Francisco, CA 94016"
223099,6,3,07/29/19 22:46,"3 Highland St, New York City, NY 10001"
223100,2,1,07/29/19 16:56,"516 Jackson St, New York City, NY 10001"
223101,10,1,07/10/19 16:55,"924 Lincoln St, San Francisco, CA 94016"
223102,10,2,07/16/19 20:54,"484 7th St, Seattle, WA 98101"
223103,23,1,07/13/19 11:25,"107 West St, San Francisco, CA 94016"
223104,14,1,07/08/19 07:29,"505 4th St, Los Angeles, CA 90001"
,19,,,
223105,15,1,07/17/19 00:06,"589 8th St, Portland, OR 97035"
223106,10,1,07/14/19 14:30,"630 2nd St, San Francisco, CA 94016"
223106,26,1,07/14/19 14:30,"630 2nd St, San Francisco, CA 94016"
223107,21,1,07/25/19 13:40,"470 Chestnut St, San Francisco, CA 94016"
223108,6,1,07/05/19 11:21,"781 8th St, Boston, MA 02215"
223109,21,1,07/12/19 20:48,"929 Ridge St, Seattle, WA 98101"
223110,24,1,07/16/19 01:05,"434 Elm St, Seattle, WA 98101"
223111,4,1,07/20/19 16:46,"137 Madison St, Atlanta, GA 30301"
223112,2,2,07/08/19 22:23,"241 8th St, San Francisco, CA 94016"
223113,17,1,07/05/19 07:35,"176 Willow St, Los Angeles, CA 90001"
223114,4,1,07/26/19 13:37,"576 11th St, Austin, TX 73301"
223115,24,1,07/02/19 13:15,"836 Johnson St, New York City, NY 10001"
223116,23,1,07/21/19 13:18,"366 Adams St, Portland, OR 97035"
223117,25,1,07/11/19 23:25,"184 Spruce St, Atlanta, GA 30301"
223117,2,1,07/11/19 23:25,"184 Spruce St, Atlanta, GA 30301"
223118,4,2,07/04/19 11:04,"346 Walnut St, New York City, NY 10001"
223119,3,1,07/30/19 13:33,"955 Main St, New York City, NY 10001"
223120,8,1,07/18/19 13:29,"506 Main St, San Francisco, CA 94016"
223121,5,1,07/05/19 22:00,"880 7th St, New York City, NY 10001"
223122,23,1,07/04/19 08:49,"972 Lincoln St, Boston, MA 02215"
223123,10,1,07/05/19 06:27,"86 5th St, Boston, MA 02215"
223124,2,1,07/19/19 19:28,"593 Ridge St, San Francisco, CA 94016"
223125,17,1,07/17/19 09:45,"678 13th St, San Francisco, CA 94016"
223126,15,1,07/29/19 16:38,"858 6th St, San Francisco, CA 94016"
223127,6,1,07/31/19 17:36,"473 10th St, Los Angeles, CA 90001"
223128,2,1,07/14/19 08:00,"418 Spruce St, Los Angeles, CA 90001"
223129,23,1,07/05/19 08:40,"239 12th St, Boston, MA 02215"
223130,10,1,07/16/19 11:54,"126 5th St, New York City, NY 10001"
223131,6,1,07/21/19 07:47,"712 Washington St, Los Angeles, CA 90001"
223132,4,1,07/23/19 00:10,"132 West St, San Francisco, CA 94016"
223133,4,1,07/28/19 20:40,"621 Church St, San Francisco, CA 94016"
223133,6,1,07/28/19 20:40,"621 Church St, San Francisco, CA 94016"
223134,7,1,07/25/19 12:17,"298 Wilson St, Portland, ME 04101"
223135,23,1,07/27/19 21:39,"385 Dogwood St, Atlanta, GA 30301"
223136,24,1,07/07/19 21:45,"339 12th St, San Francisco, CA 94016"
223137,4,1,07/20/19 09:51,"776 Forest St, Boston, MA 02215"
223138,17,1,07/22/19 10:44,"720 Main St, San Francisco, CA 94016"
223139,5,1,07/05/19 20:27,"820 West St, Los Angeles, CA 90001"
223140,4,1,07/22/19 09:58,"112 Meadow St, San Francisco, CA 94016"
223140,24,1,07/22/19 09:58,"112 Meadow St, San Francisco, CA 94016"
223141,10,1,07/23/19 21:39,"247 Adams St, Portland, OR 97035"
223142,4,2,07/26/19 13:53,"587 South St, San Francisco, CA 94016"
223143,7,1,07/14/19 10:09,"494 Lakeview St, San Francisco, CA 94016"
223144,25,1,07/15/19 21:51,"37 Walnut St, New York City, NY 10001"
223144,2,1,07/15/19 21:51,"37 Walnut St, New York City, NY 10001"
223145,23,1,07/02/19 14:21,"35 Main St, Seattle, WA 98101"
223146,20,1,07/22/19 17:05,"753 5th St, Los Angeles, CA 90001"
223147,4,1,07/15/19 11:27,"767 West St, Los Angeles, CA 90001"
223148,4,1,07/22/19 18:02,"256 Jackson St, Atlanta, GA 30301"
223149,3,1,07/14/19 20:39,"770 Lincoln St, Boston, MA 02215"
223150,23,1,07/16/19 18:17,"289 12th St, Boston, MA 02215"
223151,6,2,07/31/19 07:15,"825 North St, Seattle, WA 98101"
223152,5,1,07/10/19 20:02,"910 Hill St, Atlanta, GA 30301"
223153,10,1,07/17/19 20:11,"65 Hickory St, Dallas, TX 75001"
223154,6,1,07/18/19 13:25,"223 Elm St, Portland, OR 97035"
223155,8,1,07/02/19 21:24,"706 Washington St, San Francisco, CA 94016"
223156,6,1,07/23/19 16:04,"564 Ridge St, New York City, NY 10001"
223157,10,1,07/25/19 23:34,"532 Lincoln St, Boston, MA 02215"
223158,2,1,07/14/19 23:12,"787 Adams St, Boston, MA 02215"
223159,8,1,07/04/19 13:48,"818 11th St, Los Angeles, CA 90001"
223160,23,1,07/16/19 19:14,"629 Meadow St, New York City, NY 10001"
223161,6,2,07/18/19 09:27,"399 6th St, San Francisco, CA 94016"
223162,10,1,07/06/19 19:57,"453 Madison St, Portland, OR 97035"
223163,15,1,07/02/19 00:37,"801 Lakeview St, Austin, TX 73301"
223164,2,1,07/07/19 18:19,"120 Park St, San Francisco, CA 94016"
223165,8,1,07/14/19 10:00,"29 Chestnut St, Seattle, WA 98101"
223166,6,1,07/23/19 06:53,"648 River St, Boston, MA 02215"
223167,22,1,07/21/19 06:37,"76 Sunset St, Portland, OR 97035"
223168,2,1,07/28/19 17:38,"812 Wilson St, Los Angeles, CA 90001"
223169,15,1,07/21/19 18:25,"460 Sunset St, Los Angeles, CA 90001"
223170,10,1,07/08/19 11:57,"732 Madison St, Atlanta, GA 30301"
223171,6,3,07/28/19 19:43,"3 8th St, Los Angeles, CA 90001"
223172,6,1,07/17/19 11:48,"431 Sunset St, Atlanta, GA 30301"
223173,23,1,07/31/19 19:19,"436 Dogwood St, San Francisco, CA 94016"
223174,6,1,07/19/19 18:44,"532 5th St, Los Angeles, CA 90001"
223175,24,1,07/21/19 16:41,"257 Walnut St, Seattle, WA 98101"
223176,25,1,07/24/19 08:16,"562 Elm St, Los Angeles, CA 90001"
223177,14,1,07/28/19 12:52,"654 11th St, San Francisco, CA 94016"
223178,6,1,07/12/19 11:13,"292 Main St, Boston, MA 02215"
223179,23,1,07/08/19 10:57,"724 5th St, Boston, MA 02215"
223180,25,1,07/01/19 07:53,"906 Johnson St, San Francisco, CA 94016"
223181,6,4,07/20/19 16:25,"810 9th St, New York City, NY 10001"
223182,4,1,07/22/19 10:57,"565 Walnut St, Los Angeles, CA 90001"
223183,8,1,07/15/19 05:32,"183 Hickory St, Los Angeles, CA 90001"
223184,17,1,07/22/19 14:29,"456 5th St, Los Angeles, CA 90001"
223185,14,1,07/06/19 16:44,"551 Main St, Portland, OR 97035"
223186,2,1,07/18/19 13:04,"558 2nd St, Los Angeles, CA 90001"
223187,4,3,07/28/19 06:13,"39 4th St, Austin, TX 73301"
223188,23,1,07/17/19 20:37,"725 West St, Los Angeles, CA 90001"
223189,2,1,07/25/19 20:40,"574 Hickory St, San Francisco, CA 94016"
223190,22,1,07/16/19 11:31,"129 Main St, Los Angeles, CA 90001"
223191,15,1,07/18/19 15:19,"25 7th St, San Francisco, CA 94016"
223192,7,1,07/26/19 17:12,"931 Ridge St, Portland, OR 97035"
223193,8,1,07/22/19 17:55,"130 Johnson St, New York City, NY 10001"
223194,5,1,07/02/19 18:28,"523 7th St, Austin, TX 73301"
223195,5,1,07/24/19 09:47,"993 Maple St, Austin, TX 73301"
223196,10,1,07/29/19 18:19,"191 Lincoln St, Atlanta, GA 30301"
223197,4,1,07/30/19 16:59,"972 9th St, Boston, MA 02215"
223198,8,1,07/21/19 20:09,"184 Center St, San Francisco, CA 94016"
223199,8,1,07/05/19 16:48,"959 2nd St, Boston, MA 02215"
223200,5,1,07/25/19 21:05,"975 Church St, Seattle, WA 98101"
223201,23,1,07/16/19 09:16,"929 Adams St, Seattle, WA 98101"
223202,23,1,07/18/19 21:42,"9 5th St, San Francisco, CA 94016"
223203,4,1,07/01/19 12:01,"2 Jackson St, San Francisco, CA 94016"
223204,6,1,07/27/19 11:35,"236 Center St, Boston, MA 02215"
223205,4,1,07/15/19 22:59,"834 River St, San Francisco, CA 94016"
223206,4,1,07/09/19 12:31,"234 West St, Atlanta, GA 30301"
223207,6,1,07/25/19 22:21,"979 Ridge St, Boston, MA 02215"
223208,25,1,07/13/19 20:02,"301 Washington St, Los Angeles, CA 90001"
223209,10,1,07/06/19 23:11,"571 Spruce St, San Francisco, CA 94016"
223210,4,3,07/09/19 17:05,"272 Spruce St, Atlanta, GA 30301"
223210,3,1,07/09/19 17:05,"272 Spruce St, Atlanta, GA 30301"
223211,8,1,07/13/19 11:48,"798 9th St, San Francisco, CA 94016"
223212,2,1,07/03/19 08:13,"573 Walnut St, San Francisco, CA 94016"
223213,6,2,07/22/19 11:07,"782 Forest St, New York City, NY 10001"
,19,,,
223214,8,1,07/04/19 19:52,"911 Chestnut St, Portland, OR 97035"
223215,23,1,07/20/19 22:27,"96 Church St, San Francisco, CA 94016"
223216,22,1,07/03/19 21:01,"956 Ridge St, Atlanta, GA 30301"
223217,8,1,07/13/19 06:25,"673 12th St, Boston, MA 02215"
223218,6,3,07/23/19 08:53,"789 Cherry St, Seattle, WA 98101"
223219,7,1,07/22/19 14:39,"778 Cedar St, Atlanta, GA 30301"
223220,8,2,07/03/19 13:04,"619 Sunset St, New York City, NY 10001"
223221,10,1,07/07/19 18:32,"244 Meadow St, Boston, MA 02215"
223221,22,1,07/07/19 18:32,"244 Meadow St, Boston, MA 02215"
223222,14,1,07/14/19 16:21,"534 Lincoln St, San Francisco, CA 94016"
223222,23,1,07/14/19 16:21,"534 Lincoln St, San Francisco, CA 94016"
223223,25,1,07/20/19 09:53,"629 North St, Dallas, TX 75001"
223224,4,1,07/02/19 16:53,"715 Ridge St, San Francisco, CA 94016"
223225,6,1,07/04/19 13:54,"954 Jefferson St, San Francisco, CA 94016"
223226,2,1,07/03/19 06:57,"323 Lake St, Seattle, WA 98101"
223227,17,1,07/23/19 09:43,"830 10th St, Los Angeles, CA 90001"
223228,6,1,07/17/19 23:20,"395 Center St, San Francisco, CA 94016"
223229,8,1,07/30/19 16:58,"372 Center St, Portland, OR 97035"
223230,2,1,07/23/19 22:20,"622 Walnut St, Atlanta, GA 30301"
223231,5,1,07/14/19 18:38,"746 13th St, Boston, MA 02215"
223232,6,1,07/30/19 16:53,"297 Ridge St, Boston, MA 02215"
223233,8,1,07/24/19 09:58,"762 Park St, New York City, NY 10001"
223234,15,1,07/29/19 10:56,"351 Meadow St, Austin, TX 73301"
223235,3,1,07/01/19 17:00,"911 Jackson St, Los Angeles, CA 90001"
223236,23,1,07/31/19 11:54,"366 9th St, Seattle, WA 98101"
223237,3,1,07/17/19 09:48,"906 Spruce St, New York City, NY 10001"
223238,4,1,07/28/19 11:50,"48 13th St, Seattle, WA 98101"
223239,4,1,07/30/19 16:42,"908 Johnson St, San Francisco, CA 94016"
223240,17,1,07/05/19 20:47,"253 Jefferson St, New York City, NY 10001"
223241,2,1,07/19/19 20:33,"651 Washington St, Boston, MA 02215"
223242,24,1,07/01/19 14:55,"981 14th St, Los Angeles, CA 90001"
223243,10,1,07/16/19 18:50,"697 8th St, New York City, NY 10001"
223244,6,1,07/09/19 11:05,"205 Lake St, Seattle, WA 98101"
223244,4,1,07/09/19 11:05,"205 Lake St, Seattle, WA 98101"
223245,5,1,07/14/19 10:32,"424 Park St, San Francisco, CA 94016"
223246,6,2,07/05/19 18:06,"639 Wilson St, San Francisco, CA 94016"
223247,6,1,07/26/19 13:57,"894 6th St, Boston, MA 02215"
223248,10,1,07/30/19 21:53,"158 5th St, Boston, MA 02215"
223249,3,1,07/06/19 11:18,"910 11th St, Los Angeles, CA 90001"
223250,6,2,07/15/19 17:44,"823 13th St, New York City, NY 10001"
223251,10,1,07/18/19 14:09,"171 Ridge St, Portland, ME 04101"
223252,6,3,07/07/19 22:28,"737 Chestnut St, San Francisco, CA 94016"
223253,5,1,07/17/19 22:09,"803 Jackson St, San Francisco, CA 94016"
223254,24,1,07/19/19 20:36,"144 Spruce St, Austin, TX 73301"
223255,4,1,07/31/19 18:46,"745 2nd St, Los Angeles, CA 90001"
223256,15,1,07/03/19 19:21,"825 Chestnut St, Boston, MA 02215"
223257,2,1,07/22/19 23:36,"324 10th St, San Francisco, CA 94016"
223258,10,1,07/30/19 16:09,"314 Wilson St, Boston, MA 02215"
223259,17,1,07/23/19 21:54,"545 Cedar St, Seattle, WA 98101"
223260,2,1,07/19/19 12:30,"498 South St, San Francisco, CA 94016"
223261,8,1,07/04/19 22:16,"406 Lake St, Dallas, TX 75001"
223262,14,1,07/02/19 01:24,"875 7th St, Los Angeles, CA 90001"
223263,14,1,07/18/19 21:24,"591 Willow St, New York City, NY 10001"
223264,6,1,07/13/19 20:41,"508 Maple St, Austin, TX 73301"
223265,23,2,07/04/19 12:58,"614 1st St, Los Angeles, CA 90001"
223266,8,1,07/14/19 15:27,"850 12th St, Seattle, WA 98101"
223267,8,1,07/22/19 00:42,"309 Forest St, Los Angeles, CA 90001"
223268,6,1,07/10/19 08:47,"771 Elm St, Seattle, WA 98101"
